 It is hereby notified that the results of M.Tech S1 (RS) Exam December 2019 Calicut clusterM.Tech S2(S) Exam December 2019 Calicut cluster M.Tech S3(RS) Exam December 2019Calicut cluster M.Tech S1 (RS) Exam December 2019 Kannur cluster M.Tech S2(S) ExamDecember 2019 Palakkad cluster M.Tech S3(RS) Exam December 2019 Palakkad clusterM.Tech S1 (RS) Exam December 2019 Trivandrum cluster M.Tech S2(S) Exam December2019 Trivandrum cluster M.Tech S1(RS) Exam December 2019 (PT) Trivandrum cluster M.Tech S2(S) PTExam December2019 Trivandrum cluster M.Tech S3(RS) Exam December 2019 (PT) Trivandrum cluster. M.TechS1 (RS) Exam December 2019 Thrissur cluster  M.Tech S2(S) Exam December 2019 ThrissurclusterMTech S3 (RS) Exam December 2019 Trivandrum cluster are published herewith.clusterThe dates for applying for answer book copies will be announced later.,1
 The outbreak of COVID-19 pandemic in India has caused extreme distress to the students andis a setback to academic activity. Fortunately many companies have now come forward andoffered their e-learning contents FREE OF COST to learners. In order to foster digital learningand support the student community across the country Enhancement in Learning withImprovement In Skills (ELIS) portal  has been designed by AICTE..,0
 It is hereby notified that the result of B.Tech S1S2 (SFE) Exam Dec 2019 (2015 scheme) is published. The detailed results are available in Student and College login.Date of opening for request submission and fee payment for revaluation and Answer book copy will be informed later.Result notification - B.Tech S1S2 (SFE) Exam Dec 2019 (2015 scheme),1
 The results of  MBA T3 (S) Exam Dec 2019   MBA T5 (S) Exam Dec 2019 and  MBA T5 (S) Exam PT  Dec 2019 are published herewith. The dates for applying for answer book copies will be announced later.,1
 Important Announcement -  KTU- Siemens Webinar,0
" 5 teams were invited for an online presentation and demo of their prototype on 13-04-2020. The details of the teams and their faculty mentors are given below. All the teams presented their designs and demonstrated their prototypes from their respective locations. The expert members of the panel recommended all the five teams for funding. The panel members congratulated all the teams for the effort put in by the students as well as the interest taken by the faculty mentors. Hence Hon'ble VC has approved an initial funding of Rs.10000/- for all the 5 teams and Rs.10000/- as the next instalment after probing into the installation possibilities in hospitals.The remaining 29 designs will be evaluated by an expert and 5 consolation prizes worth Rs.5000/- will also be awarded later.Details of teams selected for funding and their faculty mentors """"""",0
 Shortlisted entries with prototype for evaluation through video conferencing.,1
 It is here by notified that the result of B.Arch S1 (RS) Exam Dec 2019 and B.Arch S5 (RS) Exam Dec 2019 is published. The detailed result is available in Student and College login.Date of opening for request submission and fee payment for revaluation and Answer book copy will be informed later.Result Notification - B.Arch S1 S5 Exam Dec 2019Pass statistics - B.Arch S1Pass statistics - B.Arch S5,1
 It is hereby notified that the results of M.Tech S1 (RS) Exam December 2019 Calicut cluster M.Tech S2(S) Exam December 2019 Calicut cluster M.Tech S3(RS) Exam December 2019Calicut cluster M.Tech S1 (RS) Exam December 2019 Kannur cluster M.Tech S2(S) ExamDecember 2019 Palakkad cluster M.Tech S3(RS) Exam December 2019 Palakkad cluster M.Tech S1 (RS) Exam December 2019 Trivandrum cluster M.Tech S2(S) Exam December2019 Trivandrum cluster M.Tech S1(RS) Exam December 2019 (PT) Trivandrum cluster M.Tech S2(S) PTExam December2019 Trivandrum cluster M.Tech S3(RS) Exam December 2019 (PT) Trivandrum cluster. M.TechS1 (RS) Exam December 2019 Thrissur cluster  M.Tech S2(S) Exam December 2019 Thrissurcluster are published herewith.The dates for applying for answer book copies will be announced later.,0
 The APJ Abdul Kalam Technological University in association with Siemens Healthineers is organising a webinar on April 14 on Computer Tomography Technology (CT) and its role in managing COVID- 19. Students faculty members research scholars can attend the session through Zoom or Google Hangout. Registration is free of cost but the session is first-come first served. Tuesday April 14 2020 3PM to 4PM IST,0
 Activity Report of Covid Cells Formed in the Affiliated Colleges of APJ Abdul Kalam Technological University,0
 It is hereby notified that the result of B.Tech S7 (RS) Exam Dec 2019 is published. The detailed results are available in Student and College login. Date of opening for request submission and fee payment for revaluation and Answer book copy will be informed later.Result Notification - B.Tech S7 Dec 2019Course-wise pass statistics,1
 Vice Chairman of AICTE Prof. M.P. Poonia Facebook Session on NEAT (National Educational Alliance for Technology) - Personalized and Customized learning for employability skill enhancement and bridging learning gaps- Benefits for faculty and students is scheduled on 10 April 2020 (03:00 - 04:00 PM). AICTE Vice Chairman FB SessionOfficial AICTE Facebook PageAICTE  Vice Chairman FB Session brochureAICTE NEAT Free Courses brochure,0
 In continuation to the notification published on April 1st it is understood that a few student teams have completed prototypes of emergency ventilators. All teams are requested to submit the designs and videos of prototypes as per the instructions attached below on or before 10-04-2020.  Shortlisted teams shall be ready to present the same through a video conferencing mode to an expert panel. Tentative date of presentation - 12/4/2020. The faculty mentor shall also join the video conference.,0
 The results of MCA Integrated S1 (RS) Exam Dec 2019 MCA Integrated S3 (RS) Exam December 2019 MCA Integrated S5 (RS) Exam Dec 2019 MCA Integrated S7 Exam Dec 2019 are published herewith. The dates for applying for answer book copies will be announced late.,1
 Clarification on levying migration fees by KTU,0
 Kerala Startup Mission is coming up with a Webinar series  *Innovate2Inspire* Innovation Technology and Entrepreneurship for the student champions from 7th April 2020.Day1: 07 April 2020Time: 5:00 PMDuration: 40 Mins,0
 APJAKTU - Academic - Migration of students from other Universities (Inter University Transfer) -Resolution of Academic Council ratified and fees prescribed approved - Resolution of Syndicateimplemented - Orders issued - Reg.,1
 It is hereby notified that the result of B.Tech S6 (S) Exam Dec 2019 is published. The detailed results are available in Student and College login. Date of opening for request submission and fee payment for revaluation and Answer book copy will be informed later.Result Notification - B.Tech S6 (S) Exam Dec 2019,1
 In the wake of COVID-19 pandemic there is a huge scarcity for ventilators worldwide which might shoot up still if the situation demands. World over a number of low cost designs are currently being experimented and prototyped. In this context APJAKTU COVID-19 CELL and Centre for Engineering Research and Development (CERD) under APJAKTU invite low cost designs and corresponding prototypes  from students under APJAKTU. Please read the attached instructions and specifications carefully.  Deadline: Submission of entries with video of prototype: 10-4-2020Emergency Ventilator Specifications,0
 It is hereby notified that the result of B.Tech S4 (S) Exam Dec 2019 is published. The detailed results are available in Student and College login. Date of opening for request submission and fee payment for revaluation and Answer book copy will be informed laterResult Notification - B.Tech S4 (S) Dec 2019,1
 Course-wise pass percentage of B.Tech S3 and B.Tech S5 Dec 2019 exam result is attached herewith.Result Statistics - B.Tech S5 D19Result Statistics - B.Tech S3 D19,1
 The result of MBAT4 (RS) Exam Nov 2019 is published herewith. The dates for applying for answer book copies will be announced later.,0
 It is hereby notified that the result of B.Tech S3 (RS) Exam Dec 2019 is published. The detailed results are available in Student and College login. Date of opening for request submission and fee payment for revaluation and Answer book copy will be informed laterResult Notification - B.Tech S3 Exam Dec 2019,1
 It is hereby notified that the result of B.Tech S5 (RS) Exam Dec 2019 is published. The detailed results are available in Student and College login.Date of opening for request submission and fee payment for revaluation and Answer book copy will be informed later.Notification - B.Tech S5 (RS) Exam Dec 2019,1
 The results of M.Tech S1 (RS) Exam December 2019 Ernakulam Icluster M.Tech S2(S) Exam December 2019Ernakulam I cluster M.Tech S3(RS) Exam December 2019Ernakulam I clusters are published herewith. The dates for applying for answer book copies will be announced later.,1
 Seventh semester B.Tech (Supplementary) Examination scheduled from 4th April 2020 has been postponed. Revised dates will be informed later.,1
 Affiliation Last Date Extended,0
Corona Safe Volunteer Network Registration Link,0
 Due to unforeseen issues the publication of B. Tech results will be delayed. Results of all B.Tech exams conducted during Dec 2019 / Jan 2020 will be published within a week.,1
Offered at two times to reach global audiencesMon Mar 23 at 10 am GMT (3:30 pm IST)Mon Mar 23 at 8 pm GMT (4 pm US EDT),0
 The results of M.Tech S1 (RS) Exam December 2019 Ala & Ptacluster M.Tech S2(S) Exam December 2019 Ala & Pta cluster M.Tech S3(RS) Exam December 2019Ala & Pta cluster M.Tech S1 (RS) Exam December 2019 Kottayam cluster M.Tech S2(S) ExamDecember 2019 Kottayam cluster M.Tech S3(RS) Exam December 2019 Kottayam clusterM.TechS2(S) Exam December 2019 Kannur cluster M.Tech S3(RS) Exam December2019 Kannur cluster are published herewith. Candidates who desire to apply for a copy of theanswer scripts can register through the portal from 23.03.2020 till 27.03.2020 (date applicable forboth student and college ) by remitting a fee of ?500. Late requests for answer scripts will not beallowed.,0
 APJAKTU- Amendment of the Ordinance for B.Tech / B.Tech (Honours) - clause 2(a) - Ordersissued.,0
 Camp-wise valuation status of B.Tech S7 Exam (Re-Exam) Dec 2019 is published herewith for the information of all concerned.,1
List of research supervisors and reported vacancies as on 16-3-2020,0
List of candidates eligible for interview,0
 This is for the information of the all concerned that the exams including B.Tech Honours scheduled on March 16 have been postponed. The new date will be announced later.,1
 In view of the earnest efforts of the Government of Kerala to control the spread of CORONA Virus it was directed to close down all educational Institutions of our state till 31st March 2020. In line with the directions of our Government the University has issued a circular to this effect.,0
 Please see the attached notification for details,1
 Please see the attached notification regarding tentative date of result publishing of B.Tech exams,1
 Detailed Time Table of B.Tech S7 (Honours) December 2019 examination - Notification - reg,1
 Please see the attached Notification on conduct of examination and Valuation,1
 CORONA - CIRCULAR REG CLOSURE OF COLLEGES TILL 31-3-2020,1
 The results of M.Tech S1(R&S) Exam December 2019 M.Tech S2(S)Exam December 2019 M.Tech S3(R&S) Exam December 2019 of Kollam cluster are published herewith. Candidates who desire to apply for a copy of the answer scripts can register through the portal from 10.03.2020 till 16.03.2020 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500. Late requests for answer scripts will not be allowed.,0
 APJAKTU - Provision for Equivalency /Recognition Certificate - Syndicate decision regarding payment ofFees implemented - Modified Orders issued.,1
 The Time Table Slots of M.Tech/M.Arch/M.Plan/MCA May 2020 Examinations and that of M.Tech PTDC May 2020 Examinations are published herewith.,1
 Course/examination registration of 2019-20 even semester for all UG programs (regular) and PG (regularand supplementary) has been extended till March 11. Separate notification will be issued forsupplementary exam registrations of UG programs.,1
 359 Engineering students receive job offer from Infosys in KTU pooled drive,0
 A letter to all students of KTU regarding conduct of exams is published herewith.,1
 List of shortlisted applicants for presentation at KTU on 16-3-2020 10amList of shortlisted applicants,1
 Applications are invited from eligible candidates to the post of System Administrator Programmer and Assistant Programmer Software Project Architect Software Project Manager Sr.Software Engineer Jr. Software Engineer Software Tester Network Administrator in the University on contract basis. The last date of receipt of applications extended till 18-03-2020 4 pm,0
 APJAKTU - Provision for Equivalency/Recognition Certificate - Sanctioned - Orders issued.,0
" APJAKTU - Recommendations made by the Hon'ble Supreme Court regarding rights of Disabledpersons - Implementing - Orders issued.""""""",1
 The results of M.Planning S1 (R &S) Exam Dec 2019 M.PlanningS2 (S) Exam Jan 2020 M.Planning S3 (R & S) Exam Dec 2019 M.Arch S1 (R & S) Exam Dec2019 M. Arch S2 (S) Exam Jan 2020 M. Arch S3 (R & S) Exam Dec 2019 are published herewith. Candidates who desire to apply for a copy of the answer scripts can register through the portal from 04-03-2020 till 9-03-2020 (date applicable for both student and college ) by remitting a fee of ?500,0
 It is notified to the attention of all concerned that B.Tech S7 (Honours) examination scheduled on February 29 2020 (Saturday) has been postponed to March 162020 Monday (Timing: 9.30 am to 12.30 pm).,1
 Camp-wise valuation status of B.Tech Dec / Jan exams is published herewith for the information of all concerned,1
 As per the University order No. U.O.No. 148/2020/KTU dtd. 24.01.2020 students who failed after publication of revaluation results (UG) and after publication of results (PG) can apply for a review of their answer book. Procedure to apply for review is mentioned in attached circular,1
 The calendar for UG and PG Examinations proposed to be conducted during themonths of April May and June 2020 is published herewith,1
 It is notified to the attention of all concerned that there is a change in the timing for the Re-exam scheduled on 02.03.2020  Monday. The timing is from 2.00 pm to 5.00 pm.,1
 The  results of MBA T1 (R&S) Exam Nov 2019 and MBA T1 (R&S) Exam Nov 2019 (PT) published on 20-02-2020. Candidates who desire to apply for a copy of the answer scripts can register through the portal from 24.02.2020 till 28.02.2020 (date applicable for both student and college ) by remitting a fee of ?500.,0
GRADUATE CONGRESS: GraTE'7 ,0
 Camp-wise valuation status of B.Tech Dec / Jan supplementary exams is published herewith for the information of all concerned,0
 Detailed Time Table of the Re-exam scheduled on 02.03.2020 - Notification - reg:,1
 As re-exam is proposed to be conducted on 03.02.2020 for all the examinations conducted on17.12.2019 Harthal day the MBA T5 Regular Examination February 2020(including PT)scheduled on 02.03.2020 is postponed to 16.03.2020 Monday. The date & timing of theother MBA T5 Examinations February 2020 remains the same.,1
 It is hereby informed that students of closed colleges written B.Tech S8 (S) Oct 2019 exam through exam centre change can apply and pay the fee for revaluation from 18.02.2020 to 24.02.2020Details are available in attached notification.,1
 Applications are invited from eligible candidates to the post of System Administrator Programmer and Assistant Programmer Software Project Architect Software Project Manager Sr.Software Engineer Jr. Software Engineer Software Tester Network Administrator in the University on contract basis. TThe last date of receipt of applications extended till 18-03-2020 4 pm,0
 It is notified to the attention of all concerned that the proposed date for the re-exam forthe examinations conducted on 17.12.2019 Harthal day is 02.03.2020 Monday FN. Those whohave already written the exam on 17.12.2019 can also register for the re-exam on condition thattheir registration of the course written on 17.12.2019 will be invalidated and that answer book willnot be evaluated.The registration for the re-exam will be open from 20.02.2020 to 24.02.2020 andfee for the re-exam is Rs. 200/-. The answer books of students who had already written the examon 17.12.2019 will be evaluated if he or she does not register for the re-exam.,1
 It is notified to the attention of all concerned that B.Tech S7 (Honours) examination isscheduled on February 29 2020 (Saturday) FN.,1
 Camp-wise valuation status of B.Tech Dec / Jan exams is published herewith for the information of all concerned.,1
" GRADUATE CONGRESS: GraTE'7'Graduate Thesis Evaluation in 7minutesIEEE Communication Society (ComSoc) Kerala Chapter jointly with ComSoc Bangalore Chapter and ComSoc Hyderabad Chapter calls for submissions for GraTE-7 2020 to be held at NIT Calicut on  18 April 2020.GraTE-7 2020 is the next edition of the Graduate Congress: Grate-7 held last year in Bangalore. The goal of GraTE-7 is to recognize and reward graduates (PG and PhD) students/scholars on the basis of their research contributions. In this congress candidates who have graduated (final thesis defense/viva completed) in 2019 would submit the synopsis and other details as mentioned below. The shortlisted candidates will present their work in 7 minutes to the audience and panellists. Based on the quality of work and exposition 3 best ME/MTech/MS/ thesis and 4 best PhD theses (in total the great 7) will be awarded.  The award will carry 15000/- INR for each selected PhD thesis 10000/- INR for each selected MS/ME/MTech thesis and a certificate of recognition. The certificate will also be given to corresponding Supervisor/Co-Supervisor in recognition as the best supervisor/Co-supervisor of the year. For more details visit the link ? http://bangalore.chapters.comsoc.org/important-announcement/ or https://comsoc.ieeekerala.org/best-thesis-award/ or https://ieeehyderabad.org/chapters-ag/comsoc-sps/The following are the eligibility for the candidate:Graduated (defended the thesis) in 2019; that is all those who have completed the final viva between 01 Jan 2019 - 31 Dec 2019Graduated  from any of the institutions/colleges in the states of Karnataka Kerala and Andhra Pradesh/Telangana.Thesis should be in the broad areas of Communication and Networking. For registration of your thesis synopsis go to this link (Please read the instruction and eligibility criteria before submission.  https://in.explara.com/e/graduate-congress-grate-7-2020The following are some important dates:Call for submission will open on 12 Feb 2020.Submission deadline: 29 Feb 2020.Notification of the shortlisted thesis: 15 Mar 2020.""""""",0
 As already published in the notification dated 15.11.2019 (Revised Examination CalendarNovember 2019 to March 2020 ) in the KTU website B.Tech S7 (Honours) examination isscheduled on February 29 2020 (Saturday) itself.,1
" Candidates shall download their admit cards from their profile page on 12-2-2020 (after 6 pm) 13-2-2020 and 14-2-2020. Please read the instructions provided in the admit card carefully.It has come to the notice of the University that a few teachers of colleges affiliated to KTU have applied in the Full-Time Category. The exemption given for """"5 years teaching experience"""" is not marked for such applicants. They are requested to attempt the sections as indicated in their admit cards. However the exemption given for """"5 years teaching experience"""" is also extended to such candidates.Those who have not mailed the proof of teaching experience (5 yrs or more) shall still mail it to phdadmission@ktu.edu.in on or before 15-02-2020. The certificates so received will be verified and appropriately applied during valuation of their answer sheets.Final list of candidates eligible for written examination",1
 Arrangements are to be made for the completion of valuation of answer books of all exams conducted during December 2019 / January 2020 of UG and PG courses by 14th February 2020. Details are in attached notification.,0
 Guidelines for the award of Grace Marks for Disability,0
 On verification of applications received for PhD entrance examination 2019-20 of this University it is seen that one or more among the documents listed below are not seen uploaded or is partially uploaded while submitting the application.1. NET/CAT/JMET/XAT/MAT/ATMA Certificate2. GATE Score Card3. Experience Certificate for 5 years4. MPhil CertificateIt is requested to send the relevant documents to the email id (phdadmission@ktu.edu.in) on or before 10.02.2020. It is hereby informed that if the relevant documents are not received before the deadline the candidates will not get appropriate exemption in PhD entrance examination 2019-20.List of candidates whose documents are incomplete,0
Provisional list of external part-time candidates eligible to appear for the selection procedure,0
 Provisional list of candidates eligible to appear for the selection procedure is published. The list of External Part-Time candidates will be published later.Provisional list of candidates eligbile for written examination,0
 APJAKTU invites proposals for conducting Faculty Development Programmes for the financial year 2020 \xe2\x80\x93 \xe2\x80\x9821 from affiliated colleges in the prescribed format. The guidelines and format for the proposal are available in the official website of the University. Interested Institutions/ Professional bodies may download the application format and send the filled form to the following address on or before 22/02/2020.THE JOINT DIRECTOR (ACADEMICS) APJ ABDUL KALAM TECHNOLOGICAL UNIVERSITYCET CAMPUS THIRUVANATHAPURAM - 695016,0
 The revised Time Table for MBA T 5 Regular Examination February 2020 (including Part Time)is published,0
 The revised Time Table of MBA T 2 (R & S) Examination February 2020 (including Part Time)is published.,0
 There shall be minimum two internal evaluation tests each of two hours duration. Each test shall cover 50% of the syllabus and shall be 50 marks. Retest shall be permitted to the students who could not appear for the internal tests due to genuine grounds. Three days shall be utilized for conducting the internal evaluation tests.,1
 Syndicate has decided to impose fine on students who request for late registration to Revaluation Answer book copy and supplementary exams. See attached University order,1
 List of projects selected for funding  under Student Project Scheme.,0
 Applications for 2020 Taiwan Scholarship and 2020 Huayu Enrichment Scholarship are open now. The programs are an effort to encourage foreign students to undertake degree studies in Taiwan to familiarise themselves with the academic environment in Taiwan and promote communication understanding and friendship between Taiwan and the international community.,0
 It is hereby notified that the results of exams held during December 2019 / January 2020 will be published only after 4th February 2020 Tuesday,1
 Students who are not applied for Degree certificate can apply the same through the portal now. Student who already placed the request for the certificate can now change their request based on the priority ( Fast track/Express) by sending a mail to support (support@ktu.edu.in) requesting to revoke the present status of the certificate.,1
 Academic council has decided to provide a provision for review of answer books for the students who failed after publication of revaluation results (UG) or after publication of results (PG).,1
 KTU TECHFEST'20  will be held at College of Engineering Trivandrum  on March 27 28 29  2020,1
 The Exam Registration for MBA T6 (S) Exam Feb 2020 and MBA T6 (S) Exam Feb 2020 (PT) are open in the portal from 17.01.2020 (Friday) to 22.01.2020 (Wednesday) 5 pm. Registration will not be allowed after the last date. However difficulty in registration due to technical issues if any reported with proof before the last date and time will be addressed.,1
 The 2019-20 PhD admission entrance examination will be held on 15th February 2020 Saturday. Centre of the examination will be at Trivandrum. The exact venues and the roll number of candidates eligible for the written examination allotted to each venue will be published later. A sample admit card is shown so that candidates can read all instructions well in advance. Any query in this regard shall be clarified at 0471 2875641 or 0471 2785626 during office hours.,1
Time Table for MBA T.5 Regular Examination February 2020Time Table for MBA T.2 (R & S) Examination February 2020Time Table for MBA T.6 Supplementary Examination February 2020,0
 The Exam Registration for MBA T2 (R&S) Exam MBA T2 (R&S) Exam (PT) MBA T5 (R&S) Exam & MBA T5 (R&S)(PT) Exams Feb 2020  are open in the portal from 10.01.2020 to 15.01.2020 5pm. Registration will not be allowed after the last date.However difficulty in registration due to technical issues if any reported with proof before the lastdate and time will be addressed.,1
 It is hereby informed that registration to lab courses of BHMCT first semester Supplementary Examination December 2019 can be done through College login between 04.01.2020 and 07.01.2020. Students are directed to approach College office and register and pay the fee through College office on or before 07.01.2020 Tuesday.,1
 The examination conducted on 31/12/2019 for semester 3 B.Tech Computer Science CS203 - Switching Theory and Logic Design is cancelled. Order is attached herewith.,1
 The  results of  M.Tech S4 (S) Exam Dec 2019 M.Tech S6 (S) PT ExamDec 2019 MCA S6 (S) Exam Dec 2019 MCA Second Year Direct S4 (S) Exam Dec 2019 are published herewith.,0
 It is here by notified that the results of practical courses of BHMCT S1 Dec 2018 Exam is published. The detailed results are available in the KTU website: www.ktu.edu.in.,1
 It is hereby informed that registration to B.Tech Hons. S7 Dec 2019 Exam (for 2016 admsn. students) will commence on 31.12.2019 Tuesday. Students are directed to register and pay the fee at College office on or before 06.01.2020 Monday.Notification - B.Tech Hons S7 Dec 2019,1
 Circular regarding utilization of Sports fee collected at the time of admission,0
 Revised Time Table of MBA T5 Supplementary Examinations December 2019,0
 LSGD- Availing the services of Students and Teachers of Engineering Colleges for LSGs-Guidelines-Govt Order Issued,0
" A complete list showing all requests for exam centre changes related to B.Tech Examinations received at University is attached herewith. Students can write B.Tech supplementary exams in the allocated exam centre. It will be the exam centre for all future supplementary exams. These students can register and pay fee at the allocated centre. In case of technical difficulty in exam registration in allocated centre students will be permitted to write exam provisionally at the centre. Students whose B.Tech S8 Supplementary Exam result is not yet published due to issue with registration in new exam centre are directed to send an email to support@ktu.edu.in indicating the matter. The mail shall carry subject line: """"Pending B.Tech S8 supplementary result"""".Exam centre change - Final list",1
 Academic Calendar - Jan 2020 to Aug 2020(B.Tech B.Arch BHMCT B.DeS M.Tech M.Arch M.Planning MCA and Evening B.Tech & M.Tech),1
 Postponement of examinations scheduled on 08.01.2020 - Revised dates,1
 Notification regarding conduct of exam in EST130 and EST120 (2019 scheme),1
 Applications are invited from qualified candidates for the appointment to the post ofCoordinator  Industry Attachment Cell on contract basis initially for a period of one year inthe APJ Abdul Kalam Technological University.,0
 List of Student Project (SP) proposals selected for presentation in the screening committee meeting and Schedule of presentation.,0
 There will not be any change in the examinations scheduled on 17/12/2019,1
 Last date for application for the appointment to the post of Director (Academic) and Director (Research) on deputation basis in the University is extended to 27-12-2019  4. PM,0
B.Tech Examination (18-19 ) B.Tech Examination (17-18 )Refund of Exam Registration Fee ( M Tech ) Sri Sarath Krishna ,1
 Valuation scheduled for the B.Tech December 2019 examinations is published herewith.,1
 Status of pending revaluation as on 6th November is published herewith for the information of all concerned,1
 The detailed Time Table of MBA T5 supplementary examination December 2019 (includingPart Time) is published herewith.,1
 It is hereby informed that registration to following B.Tech Supplementary exams will commence on 09.12.2019 Monday. Students are directed to register and pay the fee at College office on or before 13.12.2019 Friday. Name of Examinations: B.Tech S1S2 (SFE) Exam Dec 2019 (2015 Scheme) B.Tech S4 (S) Exam Dec 2019 B.Tech S6 (S) Exam Dec 2019,1
 Applications are invited from eligible members of the faculty(Through proper channel) of theGovernment / Aided /Government Controlled Self Financing Colleges affiliated to the University forappointment to the post of Assistant Director(1 post) on deputation basis in the University. TheQualifications are as detailed:,0
 The exam registration for M.Tech S1 (RS) Exam Dec 2019 & M.Tech S3 (RS) Exam Dec 2019 is extended till 9-12-2019.,0
 The Exam Registration for M.Tech S2 (S) Exam Jan 2020 M.Tech S2 (S) (PT) ExamJan 2020 M.Tech S4 (S) (PT) Exam Jan 2020 and M.Arch S2 (S) Exam Jan 2020 M.Plan S2 (S)Exam Jan 2020 are open in the portal from 06.12.2019 to 11.12.2019 5pm. Registration will not beallowed after the last date. However difficulty in registration due to technical issues if any reportedwith proof before the last date and time will be addressed.,0
 It is hereby informed that supplementary registration to BHMCT S1 (RS) Exam Dec 2019 will commence on 04.12.2019 Wednesday. Students are directed to to register and pay the fee at College office on or before 05.12.2019 Thursday.,1
 It is here by notified that the result of B.Tech S8 (S) Exam Oct 2019 is published. The detailed results are available in the KTU website: www.ktu.edu.in. Result of ME476-MATERIAL HANDLING & FACILITIES PLANNING has been withheld due to technical issue which will be published soon. Students can apply for answer script copy and revaluation by registering in the KTU web portal from 06.12.2019 Friday to 12.12.2019 Thursday.The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 12.12.2019 Thursday.,1
 With reference to KTU Announcement dated 21.11.2019 passed out students of non-functional colleges opted for an exam centre change. The opted centres are approved and allocatedas shown in the attached list. The same list is shared to corresponding colleges also. Students can write the upcoming M.Tech and MBA Supplementary Exams in the allocated college provisionally. Students shall pay the fee for all M.Tech and MBA supplementary exams at the allotted examcentre and Hall tickets will be issued by the centre.,0
 It is here by notified that the results of theory courses of BHMCT S1 Dec 2018 Exam is published. The detailed results are available in the KTU website: www.ktu.edu.in.Students can apply for answer script copy and revaluation by registering in the KTU web portal from 03.12.2019 Tuesday to 05.12.2019 Thursday. The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 05.12.2019 Thursday.,1
" An additional list of students of closed colleges opted for Exam centre change is attached herewith. Students can write B.Tech supplementary exams in the allocated college. It will be the exam centre for all future supplementary exams. These students can register and pay fee at the allocated exam centres upto 04.12.2019 Wednesday. If details of any student who already requested for exam centre change is missing in the additional list also send the request again to support@ktu.edu.in today itself (0471-2593120). If registration to supplementary exam couldn't done due to any technical difficulty students can write the exam provisionally upto 5th December. Registration shall be completed by then. Necessary instructions will be issued to concerned colleges also to comply withExam centre change - Additional ListExam centre change - Additional List 2""""""",1
Leaders-Conclave-GuidelinesApplication-for-College-representatives-1Application-for-University-Representatives,0
"B..Tech Examinations 2017-'18B..Tech Examinations 2018-'19""""""",0
 Last date for applying for KTU Researcher of the year 2019 extended to 7-12-2019.,1
 The Exam Registration for MBA T3 (S) Exam Dec 2019 (PT) MBA T5 (S) Exam Dec2019 (PT) are open in the portal from 02.12.2019 to 04.12.2019 5pm. Registration will not beallowed after the last date. However difficulty in registration due to technical issues if any reportedwith proof before the last date and time will be addressed.,0
 The Time Table for course work examination of PhD Scholars for December 2019 is publishedherewith.,0
 The detailed Time Table of B.Tech S1 PTDC (Computer Science and EngineeringBranch)Examination December 2019 is published,1
 It is hereby informed that registration to following Part-time B.Tech supplementary exams will commence on 29.11.2019 Friday. Students are directed to register and pay the fee at College office on or before 02.12.2019 Monday.Name of Examinations:B.Tech S1 (PT) (RS) Exam Dec 2019 B.Tech S2 (PT) (S) Exam Dec 2019 B.Tech S3 (PT) (RS) Exam Dec 2019 B.Tech S4 (PT) (S) Exam Dec 2019 B.Tech S5 (PT) (RS) Exam Dec 2019 B.Tech S6 (PT) (S) Exam Dec 2019,1
 With reference to Notification Number: KTU/SOEXII/5449/2019 dtd. 31.10.2019 students of closed colleges have opted for an exam centre change. The opted centres are approved and allocated as shown in attached list. The same list is shared to corresponding colleges also. Students can write B.Tech supplementary exams in the allocated college. It will be the exam centre for all future supplementary exams. These students can register and pay fee at the allocated exam centre upto 02.12.2019 Monday.Request received from students who already opted for exam centre change for B.Tech S8 (S) exam are not considered. They can write all supplementary exams in already opted centreExam centre change - List (Revised),1
 The detailed Time Table of MBA T3 supplementary examination December 2019 is publishedherewith.,1
 The detailed Time Table of B.Tech PTDC (S1 to S7) December 2019 Examinations ispublished herewith.,1
 The Exam Registration for MBA T3 (S) Exam Dec 2019 is open in the portal from 29.11.2019 to 04.12.2019 5 pm. Registration will not be allowed after the last date. Howeverdifficulty in registration due to technical issues if any reported with proof before the last date and time will be addressed.,1
 B.Tech - Urgent issuance of Degree Certificates (Fast Track) - Implementation - Further instructions issued.,1
 The detailed Time Table of M.Arch/M.Plan and MCA December 2019 Examinations arepublished herewith.,0
 The Exam Registration for MBA T5 (S) Exam Dec 2019is open in the portal from27.11.2019 to 30.11.2019 5pm. Registration will not be allowed after the last date. Howeverdifficulty in registration due to technical issues if any reported with proof before the last date andtime will be addressed.,1
 Detailed Time Table of BHMCT S1 (R&S) and S3 (R) Examinations December 2019 ispublished herewith.,1
 The detailed Time Table of B.Arch S1(R&S) S3(R&S) and S5(R&S) Examinations scheduled tobe conducted during the month of December 2019 is published herewith.,1
 The detailed Time Table of B.Tech S1 to S7 Examinations scheduled to be conducted duringthe months of December 2019 & January 2020 is published herewith.,1
 Detailed Time Table of B.Tech S1 Regular Examination (2019 admission) December2019 is published herewith.,1
