" It is hereby notified that students appearing for B.Tech S7 (R,S) Exam Dec 2020, B.Arch S9 Exam Dec 2020, MCA S5 (RS) Exam Dec 2020 and MCA Integrated S9 (R) Exam Dec 2020 can apply for change of exam centre through student login in KTU portal. Portal will be opened up to 09.02.2021, Tuesday for students to apply. Please see the Notification and Guidelines before applying through portal. 
It should be noted that, the Centre Change option is a special facility offered to the students of the University during the Covid -19 pandemic period for selecting their centre of examinations, as a precautionary measure to keep them safe by minimizing their travel and transportation. Students are requested to understand the motive behind offering such a facility and exercise it with extreme care and caution. This facility shall be used only if it is highly essential.
Guidelines - Centre change
",1
" The results of M.Tech S4(S) Exam Dec 2020 (Extended Submission) Trivandrum, Kollam, Kottayam, Ernakulam I, Ernakulam II and Thrissur Clusters are published herewith. The detailed results are available in Student and College login.
",0
" It is hereby notified that the result of B.Tech S8 (Supplementary) Exam Sept 2020 is published. Please download the Notification for more details.
",1
" The detailed Time Tables of B.Tech Part-Time (2015 scheme) Odd Semester Regular andSupplementary , December 2020 Examinations is published herewith.In view of the Covid 19 pandemic, the examinations (Slot wise) will be conducted in 2 shifts. The detailsregarding the same will be published on the KTU website soon.
",1
" The detailed Time Table of MCA (Regular & Integrated) S1 Regular (2020 scheme)Examinations December 2020 is published herewith.
",0
" Request to associate with VAIGA-Agri Hack 2021 organized by Dept of Agriculture Development and Farmers Welfare, Govt of Kerala
",0
" The detailed Time Tables of B.Tech – 2015 scheme Odd Semester Regular and Supplementary , December 2020 Examinations is published herewith.In view of the Covid 19 pandemic, the examinations (Slot wise) will be conducted in 2 shifts.The details regarding the same will be published on the KTU website soon.
",1
" The result of MBA T3 (R) Exam May 2020 FT  is published herewith. The detailed result is available in Student and College login.
",0
" Application closes on March 22, 2021.The application window for Chevening Gurukul programme for Leadership and Excellence is currently open and closes on March 22, 2021. This is a fully funded residential course that will be delivered at the University of Oxford, UK. Mid-career and senior professionals from diverse backgrounds with a strong and demonstrable leadership potential and a minimum of 10 years work experience can apply. Candidates can apply online on https://www.chevening.org/fellowship/gurukul/ and those shortlisted will be called for an interview. Gurukul is Chevening India?s flagship programme and this year?s fellows will be the 25th cohort, so a very special year for the fellowship. Gurukul addresses the issues faced by leaders in all fields on ?how to lead more effectively?. It aims to provoke critical thinking and provides unique opportunities for fellows to test their own hypotheses with policy makers and practitioners as well as with  academics and opinion leaders. The bespoke programme familiarises India?s future leaders with best practice case-studies of leadership in the fields of government, innovation, climate-change, health, industry etc. in the UK through a variety of teaching methods ranging from class room sessions, seminars, mentoring, projects, extensive networking and site visits.Details and registration: https://www.chevening.org/fellowship/gurukul/
",0
" It is hereby informed that the Last date for students for registration to MCA S5 Dec 2020 supplementary Exam is extended up to 10.02.2021, Wednesday and the last date for submission by College to University is 11.02.2021, Thursday.
",1
" The detailed Time Table of MCA (Regular/ 2nd Year Direct/ Integrated) Odd SemesterRegular and Supplementary Examinations December 2020 is published herewith.
",0
" The detailed Time Table of M.Arch/M.Plan Odd Semester Regular and SupplementaryDecember 2020 Examinations are published herewith.
",0
" It is hereby notified to the attention of all concerned that the slot P - Research and Publication Ethics (PhD only)scheduled to be conducted on 06.04.2021 has been postponed to 09.04.2021, Friday, FN.
",0
" The Detailed Time Table of BHMCT S1 (R&S), S3 (R&S) and S5 (R) Examinations ,December 2020 is published herewith.
",1
" The Detailed Time Table of B. Des S.1(R,S) & S.3(R) Examination, December 2020 is published herewith.
",1
" The Detailed Time Tables of B.Arch S.1(R,S), S.3(R,S), S.5(R,S) and S.9(R)Examinations, December 2020 is published herewith.
",0
"Supplementary List_infosys_2021 Pass outs
",0
B.Tech - Issuance of Position Certificates - Reg.,1
Applications are invited to the following posts in the APJ Abdul Kalam Technological University:,0
" It is hereby notified that the result of B.Tech S1,S2 (S) Exam Sept 2020 is published. Please download the Notification for more details.
",1
" It is hereby notified that the result of B.Tech S7 (S) (PT) Exam Sept 2020 is published. Please download the Notification for more details.
",1
" It is hereby notified that the result of B.Arch S4 Exam May 2020 is published. Please download the Notification for more details.
",0
"Kerala Looks Ahead, extensive international conference, from February 1, 2021",0
Revised Schedule for ongoing academic semester,1
" The result of  M.Tech S3 (S) Exam Sept 2020 (Trivandrum, Alappuzha & PTA Clusters) is published herewith. The detailed result is available in Student and College login.
",0
APJAKTU - Academic- Recommendations made by the subcommittee of the NSS Advisory Committee - Decisions taken by the Academic Council -Orders issued,0
APJAKTU - Academic - Grace marks for Sports/Arts Activities - Clarification orders - issued.,0
"""Kerala Looks Ahead"", international conference and consultation organised by Kerala State Planning Board begins on Feb 1",0
" It is hereby notified to the attention of all concerned that the course RLMCA107 (Principles of Management) ofMCA(Regular)S1(R&S) December 2020 examination scheduled on 29.03.2021 stands postponed to 08.04.2021, Thursday,FN.
",1
" Kerala police Cyberdome, Kozhikode, is organizing a virtual ""Cyber  Security Summit 2021"" on February 27 and 28, 2021. The theme of the summit is ""2R Time & Attacks"" (Real-time & Real attacks). The summit aims to improve the cybersecurity skills like threat prevention methods, social engineering Technics identification, Future cyber crimes, advanced persistence threats (APT) etc. The summit is virtual and it's free.
",0
" It is hereby notified that the results of M.Tech S4( S) Exam Dec 2020 (Calicut Cluster) arepublished herewith. The detailed results are available under 'Results' tab of the University websiteand in Student and College login.
",0
" Inviting Options for appointment of Employees and non teaching staff to thevarious categories of Posts sanctioned by the Government at APJ Abdul KalamTechnological University
",0
APJAKTU - GATE 2021 Examination - Revised Time Table Slots of M.Tech S3 (Full Time) and M.Tech S5 (Part-Time) Regular and Supplementary Examinations December 2020 - reg:,0
APJ Abdul Kalam Technological University proudly partners with with CSI-InApp International Student Project Awards 2021,0
" The Time Table Slots of B.Tech-2015 scheme S1,S2 (S,FE) Examinations, May 2021 is published herewith.
",1
" The result of MCA (INT) S6 (S) Exam Sept 2020, is published herewith. The detailed result is available in Student and College login.
",1
" Apply by February 15, 2021.
",0
" The final list will be announced in 2 days.
Provisional List of Students
",0
" The results of MBA T3 (S) Exam Oct 2020, MBA T3 (S) (PT) Exam Oct 2020 are published herewith. The detailed result is available in Student and College login.
",0
APJAKTU-Infosys Placement Drive: List of colleges which have submitted students' data,0
"Call for Proposal Schedule 
",0
" It is hereby notified that the result of M.Plan S2(S) exam Sept 2020 is published. The detailed results are available under 'Results' tab of the University website and in Student and College login.
",0
" It is hereby notified that the result of B.Tech Sixth Semester (Supplementary) Examinations September 2020 (except Comprehensive Exam) is published. The detailed results are available under 'Results' tab of the University website and in Student and College login. Result of Comprehensive Examination will be published on 27.01.2021, Wednesday. Please download Notification for more details.
",1
" The detailed result is available in student and college login.
",1
KTU Facilitated Placement drive of Infosys for 2021 Passouts,0
Notification announcing the extension of last date for completing PhD Registration as part of PhD Admission 2019-20 - Reg,0
" Result of  MBA T6 (S) Exam Sept 2020 is publishedherewith. The detailed result is available in Student and College login.
",0
" It is hereby notified that the result of B.Arch S2 Exam May 2020 is published. See attached Notification for more details
",0
" Please see the attached notification
",1
" Darsana, a charitable society run by global Diaspora of Engineers who passed out from NSS College of Engineering, Palakkad, is organizing a start-up competition for students of engineering colleges and polytechnics in Kerala.  The event offers cash awards to 5 best projects and financial and technical support to at least one project to create a start-up.
",0
Computer Society of India is organising a national conference on Deep Learning,0
APJAKTU - GATE 2021 Examination - Revised Time Table Slots of UG B.Tech S7 Regular and Supplementary Examinations December 2020 - reg:,1
